,id,class,text,kazakh
9144,9144,57,Is there a fee for topping up by charge card?,Аҡса картасы арқылы төлейтін ақша үшін ақы төлеу керек пе? 
9145,9145,57,Are there any charges for top ups?,Өте жоғары баға үшін ешқандай алымдар бар ма? 
9146,9146,57,What are the top-up fees for my card?,Картамға қанша төленеді? 
9147,9147,57,Would I be charged any fees if I added money to my account using an international card?,"Егер халықаралық картамен ақша қосып, тіркелгімді толтырсам, маған ақы төлейтін шығар? "
9148,9148,57,Where can i top my card for free?,Мен картамды тегін қайдан өтейін? 
9149,9149,57,What top up charges are there for US cards?,АҚШ карталары үшін қандай қосымша айыппұлдар бар? 
9150,9150,57,Is there a charge for using an European bank card for top up?,Еуропалық банк картасын пайдалану үшін төлемақы бар ма? 
9151,9151,57,Will you charge an extra fee for top ups?,Өте жоғары өнімдер үшін қосымша ақы төлейсіз бе? 
9152,9152,57,What do I need to know about topping up?,Мен не білуі керек? 
9153,9153,57,Will it cost extra to add money to an international card?,Халықаралық картаға ақша қосу қосымша шығынға әкеледі ме? 
9154,9154,57,What options do I have when topping up a US card?,АҚШ картасын толтыру кезінде қандай таңдау бар? 
9155,9155,57,Is there a charge for top-ups?,Өте жоғары баға үшін ақы төленеді ме? 
9156,9156,57,How much does it cost to us US cards?,АҚШ картасы қанша құнға тұрады? 
9157,9157,57,I am worried about fees for top up cards?,Мен карталарды толтыру үшін төлемақылар туралы уайымдамын? 
9158,9158,57,Will I be charged a fee for topping up using a European card?,Еуропалық картамен қосалғаны үшін ақы алынам ба? 
9159,9159,57,I need to know what charges I will incur for using a European card for top up.,Еуропалық картаны қосымшаға қолданғаны үшін қандай айыппұлдар мен үшін кететінін білуім керек. 
9160,9160,57,"If I add money with an international card, are there any fees?","Егер халықаралық картамен ақша қосқанда, ешқандай алымдар бар ма? "
9161,9161,57,can I be charged for topping up by card,Мен картамен төлейтін үшін айыппұл алынуы мүмкін 
9162,9162,57,What fees are there for adding money using an international card,Халықаралық карта арқылы ақша қосу үшін қандай алымдар бар 
9163,9163,57,What are the top up fees for using an European bank card?,Еуропалық банк картасын пайдалану үшін қосымша ақы қанша? 
9164,9164,57,Are there fees for adding money with an International card?,Халықаралық картамен ақша қосу үшін алымдар бар ма? 
9165,9165,57,European bank card for top up will come with any extra fees?,Еуропалық банктік карта қосымша ақымен беріледі ме? 
9166,9166,57,Are there any fees if I want to add money using an international card?,Халықаралық карта арқылы ақша қосу үшін қандай да бір алым бар ма? 
9167,9167,57,"If I were to use a European bank card for a top up, will I incur a charge?","Егер мен Еуропалық банк картасын қосымшаға қолдансам, онда мен айыппұл төлеймін бе? "
9168,9168,57,Will you charge me more if I top up with an international card?,Егер халықаралық картамен қосқанда маған көбірек төлейсіз бе? 
9169,9169,57,Will I be charged for adding money using an international card?,Халықаралық картамен ақша қосқан үшін айыппұл салына ма? 
9170,9170,57,How much is it to use my US debit or credit card to top up?,АҚШ-тағы дебет немесе несие картасын толтыру үшін қанша тұрады? 
9171,9171,57,Will there be extra charges regarding to adding money into my international card?,Халықаралық картама ақша қосу үшін қосымша ақы төленетін шығар? 
9172,9172,57,Will you assess me more fees if I top up with an international card?,"Егер халықаралық картамен қосқанда, маған қосымша ақы төлейтін шығарсыз? "
9173,9173,57,Is there a fee for adding funds with a credit card?,Кредиттік картамен ақша қосылғанға ақы төленбей ме? 
9174,9174,57,Will there be any fees for top ups?,Өте жоғары баға үшін ақы төленетін шығар? 
9175,9175,57,"If US cards have a top up charge, what is it?","Егер АҚШ карталары қосымша төлемақыға ие болса, онда не? "
9176,9176,57,What are the fees for using a European bank card?,Еуропалық банк картасын пайдалану үшін қандай алымдар қолданылады? 
9177,9177,57,How much does top up fees cost?,Қосымша ақы қанша тұрады? 
9178,9178,57,"I want to add money to my international card, so are there any fees charged to do this?","Мен халықаралық картама ақша қосуды қалаймын, сондықтан бұл үшін ешқандай алымдар алына ма? "
9179,9179,0,Please help me with my card.  It won't activate.,Картамды алуға көмектесіңіз. Ол белсендірілмейді. 
9180,9180,0,I tired but an unable to activate my card.,"Мен шаршадым, бірақ картамды қосуға болмайды. "
9181,9181,0,I want to start using my card.,Мен картамды пайдалануға кіріскім келеді. 
9182,9182,0,How do I verify my new card?,Жаңа картамды қалай тексеру керек? 
9183,9183,0,I tried activating my plug-in and it didn't piece of work,"Мен қосымды белсендіруге тырыстым, бірақ ол жұмыс істеді "
9184,9184,0,How do i activate my card,Картамды қалай белсендіремін 
9185,9185,0,Can someone assist me with activating my card?,Картамды қосуға көмектесе ала ма? 
9186,9186,0,My card needs to be activated.,Менің картамды белсендіру керек. 
9187,9187,0,I was unable to activate my card.,Мен картамды қосуға болмадым. 
9188,9188,0,Is my card ready for use or does it need activated and if so how?,"Менің картам пайдалануға дайын ма немесе оны белсендіруге қажет пе және егер солай болса, қалай? "
9189,9189,0,Help me activate my new card.,Жаңа картамды қосуға көмектесіңіз. 
9190,9190,0,Do I need a photo ID to activate a my new card?,Жаңа картамды қосу үшін фото-сәйкесім керек пе? 
9191,9191,0,"I just got my new card, how do I activate it?","Мен жаңа картамды алдым, оны қалай қосу керек? "
9192,9192,0,Can I have my card activated?,Картамды белсендіре аламын ба? 
9193,9193,0,i cant seem to activate card,Мен картаны белсендіре алмаймын 
9194,9194,0,It won't let me activate my card.,Картамды белсендіруге мүмкіндік бермейді. 
9195,9195,0,I tried activation my card and it didn't employment,Мен картаны белсенділеуді сынадым және ол жұмыс істемейді 
9196,9196,0,I want to use my card. How do I activate it?,Мен картамды пайдалануға тілеймін. Оны қалай қосу керек? 
9197,9197,0,Activate my card,Картамды қосу 
9198,9198,0,Can I get some help activating my new card?,Жаңа картамды қосуға көмектесе аласыз ба? 
9199,9199,0,Is my card activated?,Менің картам белсенді ме? 
9200,9200,0,I would like to activate my card.,Мен картамды белсендіргім келеді. 
9201,9201,0,Can I call to get my card activated?,Картамды қосу үшін шақыра аламын ба? 
9202,9202,0,How can I activate my new card? I didn't recieve any information with it about how to do so.,Жаңа картамды қалай қосуға болады? Мен бұл туралы ешқандай ақпарат алмадым. 
9203,9203,0,How do I activate my new card I just got?,Жаңа картамды қалай қосу керек? 
9204,9204,0,will you be able to activate my card,менің картамды белсендіре ала ма? 
9205,9205,0,Can I get some help to get me card activated?,Картамды қосуға көмектесе аламын ба? 
9206,9206,0,I want to activate my new card.,Мен жаңа картамды қосуды қалаймын. 
9207,9207,0,What would II do if I wanted to activate my new card,Жаңа картамды қосуды қаласам не істемекпін? 
9208,9208,0,What needs to be done to activate and use a card?,Картаны қосу және пайдалану үшін не істеу керек? 
9209,9209,0,Can I activate my card?,Картамды қосуға бола ма? 
9210,9210,0,I need assistance activating my card?,Картамды қосуға көмек керек пе? 
9211,9211,0,I need assistance with activating my new card.,Жаңа картамды қосуға көмек қажет. 
9212,9212,0,How do I get my card active?,Мен картамды қалай белсендіре аламын? 
9213,9213,0,What do I have to do to activate my card?,Картамды қосу үшін не істеу керек? 
9214,9214,0,What is needed to activate my card?,Картамды қосу үшін не қажет? 
9215,9215,0,How can my new card be activated?,Жаңа картамды қалай қосуға болады? 
9216,9216,0,Can you activate my card pls,Менің картамды белсендіре аласыз ба? 
9217,9217,0,How do I turn on my new card?,Жаңа картамды қалай қосу керек? 
9218,9218,0,Please assist me in activating the card.,Картаны қосуға көмектесіңіз. 
9219,9219,0,Would you be so kind as to activate my card? Thanks,"Менің картамды белсендіріп берер едіңіз бе? Рақмет, сендерге. "
9220,9220,0,I tried activating my card and it doesn't work how do I solve this problem?,Мен картамды белсендіруге тырыстым және ол жұмыс істемейді. Бұл мәселені қалай шешемін? 
9221,9221,0,Can I activate my card with the app?,Қолданба арқылы картамды белсендіре аламын ба? 
9222,9222,0,"I want to start using my card, how do I activate it?",Мен картамды қалай қосуға болады? 
9223,9223,0,What is the process to activate a card,Картаны қосу процесі қандай 
9224,9224,0,"Hi, would you please activate my card?","Сәлем, менің картамды белсендіре аласыз ба? "
9225,9225,0,What do I need for activation of my card?,Картамды қосу үшін не керек? 
9226,9226,0,"How do I activate my card, so that I can start using it?","Мен картамды қалай белсендіре аламын, сонда оны пайдалана аламын? "
9227,9227,0,I need my card activated.,Картамды белсендіру керек. 
9228,9228,0,I would like to be assisted with the activation of my card.,Мен картамды қосуға көмектесуді қалаймын. 
9229,9229,0,I just received my card and I'd like to activate it.,Мен карточкамды алдым және оны белсендіргім келеді. 
9230,9230,0,can you assist me in activating my card?,картамды қосуға көмектесе аласыз ба? 
9231,9231,0,How do I activate my card to start using it?,Картамды қалай белсендіремін? 
9232,9232,0,Instructions for activating card,Активациялау картасы туралы нұсқаулар 
9233,9233,0,What do I need to do for the card activation?,Картаны қосу үшін не істеу керек? 
9234,9234,0,"I am unable to activate my card, it won't let me.","Мен картамды қосуға болмайды, ол маған рұқсат бермейді. "
9235,9235,0,When are you going to activate my card?,Менің картамды қашан белсендіресің? 
9236,9236,0,I need to activate my card.,Мен картамды қосуым керек. 
9237,9237,0,How can I activate my new card?,Жаңа картамды қалай қосуға болады? 
9238,9238,0,What do I do to activate?,Қалай белсендіремін? 
9239,9239,0,What steps do I have to take to activate my card?,Картамды қосу үшін қандай қадамдар жасауым керек? 
9240,9240,0,"My new card just arrived, how can I activate it?","Жаңа картам келді, оны қалай қосуға болады? "
9241,9241,0,I am having trouble activating my card.,Мен картамды белсендіруде қиындық көріп тұрмын. 
9242,9242,0,My card is not able to be activated how do I get it to work?,Менің картам белсендіре алмайды. Оны қалай іске қосу керек? 
9243,9243,0,I'm not able to activate my card how do I fix this problem?,Мен картамды белсендіре алмаймын. Бұл мәселені қалай шешемін? 
9244,9244,0,I cannot activate my card.,Мен картамды қосуға болмайды. 
9245,9245,0,How can I activate the new card i got?,Жаңа картамды қалай қосуға болады? 
9246,9246,0,how long should i wait ti activate my card,картамды белсендіру үшін қанша уақыт күтуім керек? 
9247,9247,0,How do I activate a card?,Картаны қалай қосу керек? 
9248,9248,0,What is the procedure for activating this card?,Бұл картаны қосудың тәртібі қандай? 
9249,9249,0,My card needs to be activated asap,Картамды тез арада белсендіруге болады. 
9250,9250,0,What is the most efficient way to activate my new card?,Жаңа картамды белсендірудің ең тиімді жолы қандай? 
9251,9251,0,I couldn't complete card activation.,Мен картаны қосуды аяқтай алмадым. 
9252,9252,0,Who do I call to activate my new card?,Жаңа картамды қосу үшін кімге хабарласам? 
9253,9253,0,"You can activate your card in a few seconds by going to account, hitting activate, and just following the directions.","Сіз картаңызды бірнеше секунд ішінде аккаунтқа барып, ""Актив"" батырмасын басып, нұсқауларды орындап, белсендіре аласыз. "
9254,9254,0,Tell me what I need to do to activate my card.,Картамды қосу үшін не істеу керектігін айт. 
9255,9255,0,What is the process for activating a new card.,Жаңа картаны қосудың процесі қандай? 
9256,9256,0,My card activation is failing.,Менің картамды қосу сәтсіздікке ұшырады. 
9257,9257,0,"I need to activate my card, how is that done?","Мен картамды қосуым керек, қалай? "
9258,9258,0,I would like to activate my card what do I need to do?,Мен картамды белсендіргім келеді. Не істеуім керек? 
9259,9259,0,I have my card now how do I activate it?,Менде картам бар. Оны қалай қосу керек? 
9260,9260,0,How long does it take to activate my card?,Картамды белсендіруге қанша уақыт кетеді? 
9261,9261,0,How do I activate my card so I can start using it?,"Картамды қалай белсендіремін, сонда оны пайдалана аламын? "
9262,9262,0,Explain the activation method for this card,Осы картаның белсендіру әдісін түсіндіріңіз 
9263,9263,0,Can someone assist me with activating my new card?,Жаңа картамды қосуға көмектесе ала ма? 
9264,9264,0,What is the process for activating my new card?,Жаңа картамды қосудың процесі қандай? 
9265,9265,0,I would like to have assistance with activating my card.,Мен картамды қосуға көмекке ие болғым келеді. 
9266,9266,0,Tell me how to renew my new card?,Жаңа картамды қалай жаңартамын? 
9267,9267,0,My new card came in.  How do I activate?,Жаңа картам келді. Қалай қосу керек? 
9268,9268,0,How do I active this card?,Бұл картаны қалай қосу керек? 
9269,9269,0,what are the steps to activate my card?,картамды қосу үшін қандай қадамдар бар? 
9270,9270,0,I have a new card and need to activate it,Менде жаңа карта бар және оны қосу керек 
9271,9271,0,I would like to get help from someone in your customer service department with assisting me with activating my card.,Мен сіздің клиенттер қызметі бөлімінен картаны қосуға көмектесуге көмектесуге көмектесуді сұраймын. 
9272,9272,0,What are the steps that I need to take to activate a new card?,Жаңа картаны қосу үшін қандай қадамдар жасауым керек? 
9273,9273,0,I tried activating my card and it didn't work,"Мен картамды қосуға тырыстым, бірақ ол жұмыс істемеді. "
9274,9274,0,I need my card to be activated right now.,Мен картаны қазір белсендіруді талап етемін. 
9275,9275,0,What information do I need to gather in order to activate my card?,Картамды қосу үшін қандай ақпарат жинауым керек? 
9276,9276,0,what do i need to have with me to activate card,картаны қосу үшін маған не керек? 
9277,9277,0,What am I going to need in order to activate my card?,Картамды қосу үшін не қажет? 
9278,9278,0,Show me how to activate my card,Картамды қалай қосу керектігін көрсетіңіз 
9279,9279,0,I need more assistance with how to activate my card.,Картамды қалай белсендіруге болады дегенде маған қосымша көмек қажет. 
9280,9280,0,Can you tell me how I go about activating a new card?,Жаңа картаны қалай қосу керектігін айта аласыз ба? 
9281,9281,0,My new card needs activating.,Жаңа картамды қосу керек. 
9282,9282,0,Where do I activate my card?,Картамды қайдан белсендіремін? 
9283,9283,0,Do you know the process how to activate my card?,Менің картамды қалай қосу керектігін білесіз бе? 
9284,9284,0,How can i make my card active?,Мен картамды қалай белсендіре аламын? 
9285,9285,0,Please help me with the activation of the new card.,Жаңа картаны қосуға көмектесіңіз. 
9286,9286,0,Can you help me activate my card,Картамды қосуға көмектесе аласыз ба? 
9287,9287,0,My card activation attempt failed.,Менің картаны қосу әрекетім сәтсіз болды. 
9288,9288,0,"I just got a new card, and I want to know how to activate.","Мен жаңа карта алдым, және қалай белсендіре алатындығын білгім келеді. "
9289,9289,0,Would it be possible to activate my card?,Менің картамды қосу мүмкін бе? 
9290,9290,0,Card activation steps,Картаны қосу қадамдары 
9291,9291,0,What is the process for activating my card and using it?,"Менің картамды белсендіріп, пайдаланудың процесі қандай? "
9292,9292,0,I have a new card and I need to activate it.,Менде жаңа карта бар және оны қосу керек. 
9293,9293,0,Do I have to go somewhere to activate my card?,Картамды қосу үшін бір жерге баруым керек пе? 
9294,9294,0,What do I do to activate my new card?,Жаңа картамды қосу үшін не істеу керек? 
9295,9295,0,I just got a new card how do I get it to start working?,Мен жаңа карта алдым. Оны қалай жұмыс істей аламын? 
9296,9296,0,I need assistance to activate the card on my account.,Мен картаны менің шотымда қосуға көмек қажет. 
9297,9297,0,I can't activate my card?,Мен картамды қосуға болмайды? 
9298,9298,0,"My new card is here, what's the process for activating it?","Жаңа картам келді, оны қосу үшін қандай процедура бар? "
9299,9299,0,Where can I activate my card?,Картамды қайдан белсендіре аламын? 
9300,9300,0,How can I switch on my new card?,Жаңа картамды қалай қосуға болады? 
9301,9301,0,"With my new card, how may I activate it?",Жаңа картамды қалай қосуға болады? 
9302,9302,0,Help me activate my card.,Картамды қосуға көмектесіңіз. 
9303,9303,0,"How long does it take to activate the card, as it does not look like its working?","Картаны қосуға қанша уақыт кетеді, өйткені ол жұмыс істемейді? "
9304,9304,0,"You can do that in just a few seconds. Go to account, hit activate, and follow the directions from there.","Сіз мұны бірнеше секундта жасай аласыз. Тіркелгісіне кіріп, ""Актив"" батырмасын басыңыз және сол жерден нұсқауларды орындаңыз. "
9305,9305,0,Card activation is not working. What do i do?,Картаны қосу жұмыс істемейді. Не істеу керек? 
9306,9306,0,What identification is required to activate my card?,Картамды қосу үшін қандай куәлік қажет? 
9307,9307,0,I need to do a card activation.,Мен картаны белсендіруді қажет. 
9308,9308,0,"I want to activate my card, how do I do it?","Мен картамды белсендіргім келеді, қалай? "
9309,9309,0,I want to activate the card.,Мен картаны қосуды қалаймын. 
9310,9310,0,I am planning activating my card was it possible?,Мен картамды қосуды жоспарлап отырмын. Мүмкін бе? 
9311,9311,0,The activation process for my card isn't working.,Картамның белсендіру процесі жұмыс істемейді. 
9312,9312,0,Could you please tell me how to activate my new card?,Жаңа картамды қалай қосу керектігін айта аласыз ба? 
9313,9313,0,I need to actuate my card.,Мен картамды қосуым керек. 
9314,9314,0,I need info on activating my card?,Картамды қосу туралы ақпарат керек пе? 
9315,9315,0,I would like my card activated.,Мен картамды белсендіргім келеді. 
9316,9316,0,How can I make my card ready to use?,Мен қалай картамды пайдалануға дайындасам болады? 
9317,9317,0,Can I use my new card?,Жаңа картамды пайдалана аламын ба? 
9318,9318,0,What steps do I have to go through in order to activate my new card?,Жаңа картамды қосу үшін қандай қадамдарды жасауым керек? 
9319,9319,0,I have a new card. How do I activate it?,Менде жаңа карта бар. Оны қалай қосу керек? 
9320,9320,0,"The activation process did not work, please help?","Активациялау процесі жұмыс істемеді, көмектесіңізші? "
9321,9321,0,I just got my card and cannot get it to work.,"Мен карточкамды алдым, бірақ жұмыс істеуге болмайды. "
9322,9322,0,"Just received my replacement card, what steps do i need to take to activate it?","Жаңа алмастыру картамды алдым, оны қосу үшін қандай қадамдар жасауым керек? "
9323,9323,0,"I want to use my card, how would I activate it?",Мен картамды қалай қосуға болады? 
9324,9324,0,How do I activate my new card,Жаңа картамды қалай қосу керек? 
9325,9325,0,"What are the steps to activate the card, as it does not seem to work?","Картаны қосу үшін қандай қадамдар жасалады, өйткені ол жұмыс істемейді? "
9326,9326,0,I just got my new card.  How can I activate it?,Мен жаңа картамды алдым. Оны қалай қосуға болады? 
9327,9327,0,Please assist me with activation.,Қозғалтқышыңызға көмектесіңіз. 
9328,9328,0,Where do I go to activate my card?,Картамды белсендіру үшін қайда барсам болады? 
9329,9329,0,"If you to to account, hit activate, and follow the instructions, you can activate it in just a few seconds.","Егер сіз есеп беру үшін, белсенділеуді басу және нұсқауларды орындау, сіз оны бірнеше секундта белсендіре аласыз. "
9330,9330,0,Is my new card activated?,Жаңа картам белсенді ме? 
9331,9331,0,Help my activate my card.,Картамды қосуға көмектесіңіз. 
9332,9332,0,i cannot seem to activate card,Мен картаны қосуға болмайды сияқты 
9333,9333,0,What do I need to do in order to use my card I just got?,Мен жаңа алған картамды пайдалану үшін не істеуім керек? 
9334,9334,0,"My new card has arrived, what's the activation procedure?","Жаңа картам келді, белсендіру процедурасы қандай? "
9335,9335,0,How can my new card be renewed?,Жаңа картамды қалай жаңарту керек? 
9336,9336,0,What is the proper way to activate a card?,Картаны белсендірудің дұрыс жолы қандай? 
9337,9337,0,How do I activate my card that just arrived?,Жаңа келген картамды қалай қосуға болады? 
9338,9338,19,Why is there a charge when I took out money?,Ақша алып кеткенде неге айыппұл салынады? 
9339,9339,19,Why have I been charged a fee for cash withdrawal?,Неге маған ақшаны алу үшін алым төленді? 
9340,9340,19,I made a cash withdrawl and there is a charge.  What is this?,"Мен ақшаны алып тастадым, ал айыппұл салынады. Бұл не? "
9341,9341,19,I am inquiring about why there was an extra fee charged when I used an ATM.,Мен банкоматты пайдаланған кезде неге қосымша ақы алынады деп сұрадым. 
9342,9342,19,Why am I being charged extra when I withdrew money?,Неге ақшаны алып кеткенімнен кейін маған қосымша ақы төленеді? 
9343,9343,19,Why am I charged to get money from the ATM?,Неге банкоматтан ақша алу үшін айыппұл салынады? 
9344,9344,19,I saw I was charged extra for money I withdrew?,Мен ақшаны алып кеткенім үшін қосымша төлейтінін көрдім. 
9345,9345,19,Is there an extra fee for using an ATM?,Банкоматты пайдалану үшін қосымша ақы төленбей ме? 
9346,9346,19,Why did they take more money out then I withdrawed?,Неге олар менен көп ақша алып кетті? 
9347,9347,19,I withdrew cash and was charged,"Мен ақшаны алып, айыппұл салынды. "
9348,9348,19,why has a cash withdrawal charged me?,Неге маған ақшаны алу үшін айыппұл салынды? 
9349,9349,19,I was charged for getting cash.,Ақша алғаны үшін айыппұл салынды. 
9350,9350,19,"Hello, I have a question concerning an unfamiliar fee that I notice on my account. I see that you guys charge for ATM withdrawal. Never notice this fee until now. Can you please explain?","Сәлем, менің жеке шотымда белгісіз алым туралы сұрағым бар. Міне, банкоматтан ақша алу үшін төлейтіндеріңізді көріп тұрмын. Осы уақытқа дейін бұл алымның бар екенін ешқашан байқамадым. Сіз түсіндіре аласыз ба? "
9351,9351,19,Why am I charged a fee for withdrawing cash?,Неге маған ақшаны тартқандары үшін алым алынады? 
9352,9352,19,Why was there a fee for my cash withdrawal?,Неге ақшаны алып тастау үшін ақы төлеу керек еді? 
9353,9353,19,I don't understand why I was charged extra for withdrawing money?,Ақша алу үшін неге қосымша айыппұл салынғанын түсінбеймін? 
9354,9354,19,I made a transaction at an atm and was charged extra for it.,"Мен банкоматтан операция жасадым, соған қосымша ақы алынады. "
9355,9355,19,"I was charged extra when I made a cash withdraw, why?","Ақшасын алсам, қосымша ақы алынады, неліктен? "
9356,9356,19,Why was I charged for cash withdrawal?,Неге маған ақшаны алу үшін айыппұл салынды? 
9357,9357,19,Why was there a fee on my cash withdrawal?,Неге ақшаны алып тастау үшін алым болды? 
9358,9358,19,Why was I charged for a cash withdrawal at the ATM?,Неге банкоматтан ақша алу үшін айыппұл салынды? 
9359,9359,19,Since when do you charge to make a withdrawal? I've always done it for free. So how much is it now?,Қашандан бастап сіз ақшаны алу үшін төлейсіз? Мен мұны әрдайым тегін жасадым. Енді қанша? 
9360,9360,19,WHY IS THERE AN EXTRA FEE FOR USING THE ATM??!!!,АТМ-ді пайдалану үшін неге қосымша ақы төленеді?!! Мен онымен бірге болдым. 
9361,9361,19,Is the fee with my cash withdrawal a mistake?,Менің ақшаны алуымның ақысы қатеме? 
9362,9362,19,Why did using an ATM cause me to have an extra fee charged?,"Неге банкоматты пайдаланып, маған қосымша ақы төлейтін? "
9363,9363,19,"Why am I being charged for ATM cash withdrawals? The only reason I use it is because it's been free! Now you expect me to pay for them, and how much is that going to cost me?","Неге банкоматтан ақша алу үшін маған айыппұл салынады? Мен оны пайдаланатын жалғыз себеп - ол тегін болғандықтан! Енді мен оларды төлеуді қалайсыз, ал бұл маған қанша шығын келтіреді? "
9364,9364,19,Why was my account assessed a fee for an ATM transaction?,Неге банкомат арқылы операция жасағаны үшін менің шотымға алым салынды? 
9365,9365,19,Why am I being charged for ATM fees?,Неге мен банкоматқа ақы төлеймін? 
9366,9366,19,Why have I been charged for pulling cash out of my own account?,Неге мен өз шотымнан ақша алып кеткенім үшін айыппұл салынды? 
9367,9367,19,Why was i charged for making a withdrawal? After i went grocery shopping i withdrew some money from my account and now there is another charge.,"Неге мен ақшаны алып тастағаны үшін айыппұл салынды? Мен дүкенге барып, ақша алып кеттім. Енді тағы бір айыппұл төленеді. "
9368,9368,19,Do you charge for making a withdrawal? I took some money out of my account earlier and I was charged for this.,"Алу үшін төлейсіз бе? Мен бұрын шотымнан ақша алып, осы үшін айыппұл салынды. "
9369,9369,19,"So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?","Сонымен, мен жаңа ғана банкоматтан ақша алып шыққандықтан айыппұл салынды және бұған дейінгі ақша тегін болды. Бұл жерде не мәселе бар? "
9370,9370,19,Why was I charged an extra fee when using an ATM?,Банкоматты пайдаланғанда неге қосымша ақы алынады? 
9371,9371,19,When I got cash I was charged an extra fee!  Explain!,"Ақша алсам, қосымша ақы алынады! Ашығыңыз! "
9372,9372,19,"I am not supposed to be charged a cash withdrawal fee, but I was.","Менден ақшаны алу үшін алым алынбауы керек, бірақ алдым. "
9373,9373,19,I have a question about fee for cash withdraw.,Ақша алу үшін алым туралы сұрағым бар. 
9374,9374,19,Could you explain your rules for ATM fees?,Банкоматқа ақы төлеу ережесін түсіндірсеңіз? 
9375,9375,19,How do I avoid a fee to use an ATM?,Банкоматты пайдалану үшін ақы төлеуден қалай аулақ боламын? 
9376,9376,19,How much can I withdrawal in one month without incurring fees?,Бір айда мен қанша ақшаны төлеместен аламын? 
9377,9377,19,Am I charged more for using the ATM?,Банкоматты пайдаланғаны үшін көп төлеймін бе? 
9378,9378,19,"I just pulled money out of the ATM and was charged a fee, WHy?","Мен банкоматтан ақша алып, оған ақы төлеп алдым. "
9379,9379,19,Why was I charged for withdrawing cash?,Неге маған ақшаны алып кеткені үшін айыппұл салынды? 
9380,9380,19,"When I withdrew my money, why was there an extra charge?","Ақшамды алып кеткенде, неге қосымша ақы алынды? "
9381,9381,19,I took out money and there is a fee.  Why?,"Мен ақша алып, ақы төлеуім керек. Неге? "
9382,9382,19,Is there a cash withdrawal fee? Because I just got charged?,Қолма-қол ақшаны алу үшін алым бар ма? Себебі мені айыптауды алды? 
9383,9383,19,"Hello, I wanted to get some more information about ATM Withdraw Fee. I have been withdrawing money for years and notice this charge on my account. I always thought it was no fee since its you guys ATM company that I am withdrawing. Can you please explain?","Сәлем, мен банкоматтан ақша алу туралы көбірек ақпарат алғым келді. Мен ақшаны бірнеше жыл бойы алып жүрмін және бұл айыппұлды өз шотымнан көріп отырмын. Мен бұл ақшаны тегін төлеймін деп ойладым, өйткені мен банкомат компаниясынан ақша алып келемін. Сіз түсіндіре аласыз ба? "
9384,9384,19,How much money can I withdraw before fees? I noticed a fee on my card but I didn't think I had hit the limit of how much I could withdraw in a month.,"Төлем алдында қанша ақша аламын? Мен картада алым бар екенін байқадым, бірақ бір айда қанша ақша алатыныма шек бар деп ойламадым. "
9385,9385,19,"This is not right, I was told I could take out cash at the ATM for free?","Бұл дұрыс емес, маған банкоматтан тегін ақша ала аламын деп айтылды? "
9386,9386,19,How come I got to pay to get my money from the ATM?,Банкоматтан ақша алу үшін қалайша ақша төлеуім керек? 
9387,9387,19,"I just saw a charge for a cash withdrawal that I made! ATM withdrawals have always been free in the past, so why is there suddenly a charge? What is it going to cost me now?","Мен тек қана ақшаны алып тастау үшін төленген айыппұлды көрдім! Бұрын банкоматтан ақша алу тегін болғандықтан, неге бірден төлемақы салынады? Енді маған қанша шығын әкеледі? "
9388,9388,19,"Why are you charging for cash withdrawals? I went to withdraw some money earlier today after getting my groceries, and it appears there is a fee that wasn't there before","Неге ақшаны алу үшін төлейсіз? Мен азық-түлік сатып алғаннан кейін бүгін ертерек ақша алуға бардым, және бұрын болмаған алым бар сияқты. "
9389,9389,19,What's up with the fee for getting cash?,Ақша алу үшін қандай ақы төленеді? 
9390,9390,19,"I was told that withdrawing cash from the ATM is free, but I'm charged a fee. Why is this?","Банкоматтан ақша алу тегін, бірақ маған алым төленеді. Неге? "
9391,9391,19,Why are fees charged for cash withdrawals? I went to withdraw some money earlier today after shopping. There's a new fee that there.,Неліктен ақшаны алу үшін алымдар алынады? Мен бүгін саудадан кейін ақша алуға бардым. Бұл жерде жаңа алым бар. 
9392,9392,19,"When I withdrew money from my account the other day, I noticed that there was a fee.  I didn't think that there were any fees for withdrawals...?  How much will I be charged?","Мен өткен күні шотымнан ақша алып кеткенде, оның ақысы бар екенін байқадым. Мен ақшаны алу үшін ешқандай алым жоқ деп ойламадым... Мен қанша ақша төлейін? "
9393,9393,19,I thought it was free to make a withdrawal. So how much does it cost now?,Мен бұл ақшаны тегін алуға болады деп ойладым. Енді қанша тұрады? 
9394,9394,19,I just had a look at my statement. Why have I been changed for using the ATM?,Мен тек қана өз мәлімдемеме қарап шықтым. Неге банкоматты пайдаланғаныма өзгертілдім? 
9395,9395,19,Why are you charging me for ATM withdrawal? It has always been free before.,Неге банкоматтан ақша алу үшін маған айыппұл салуға тура келеді? Бұрын ол әрдайым тегін болған. 
9396,9396,19,Is there a reason I was charged an extra fee for using the ATM?,Банкоматты пайдаланғаны үшін маған қосымша ақы төленгеніміздің себебі бар ма? 
9397,9397,19,There was an extra fee when I was at the ATM.  Why?,Банкоматта болған кезде қосымша ақы төленетін. Неге? 
9398,9398,19,"I hate this ATM, it charged me an extra fee, Why did it charge?","Мен бұл банкоматты жек көремін, ол маған қосымша ақы төледі, Неге ол төледі? "
