,class,text
8541,59,"I have the funds, why can I not use my top-up?"
8542,59,"Hello, I trying to top up with my card today but it didn't work. When I tried last time it worked but today it isn't. Could you take a look at it for me?"
8543,59,Why are you keeping my money from me by declining my card? What is going on?
8544,59,"I desperately need to top-up my card, so why is it being declined? Can you solve this for me? I need to use my card immediately!"
8545,59,Why did the app deny my top-up?
8546,59,My top-up was rejected
8547,59,Fix my top up
8548,59,My top up doesn't work
8549,59,I am having problems with a top-up.
8550,59,What's the problem? My card keeps getting declined for top up. I need to know what is going on.
8551,59,I was trying to top up my account and it isn't working
8552,59,I believe my top up did not work.
8553,59,I need help reapplying my top-up. It seems it isn't working.
8554,59,Could you please recommend what I should do if my card keeps getting declined?  I planned to top-up today but I am unable to get it to work.  I need a fast solution to this problem.
8555,59,My credit card transaction was declined for a loan payment.  Can you tell me why?
8556,59,Why did the top-up fail?
8557,59,I requested for a top-up but it has not reflected
8558,59,"I tried to top-up, why didn't it work?"
8559,59,I tried to top up with my card but it's not working. I had just done this a couple days previously and it worked. Can you tell me what's going on here please?
8560,59,I wanted to top up my account and it doesn't look like it worked
8561,59,"My top-up does not seem to have worked, what  went wrong?"
8562,59,I'm not sure if my pop-up went through.
8563,59,Top up did not work on the app.
8564,59,I tried to top up but the app rejected it.
8565,59,It does not appear that my message went through.
8566,59,What if my top up didn't work?
8567,59,I didn't see the money I added to my card.
8568,59,The top up failed
8569,59,I have been trying unsuccessfully to top-up my card.  Is the system down or not working properly?
8570,59,I am having a huge problem with my card being declined and it's really important that I top-up today.  Would you please look into this further and let me know how I can get this fixed?
8571,59,"My card keeps getting declined when I try to use it.  I would like to top-up, but it is not going though."
8572,59,"I just topped up, and the app denied it."
8573,59,Why did my top-up not work?
8574,59,"Hi I've been trying to top up my card for the past day but it gets declined, I need it topped up urgently! Can somebody get back to me to resolve this or explain any different ways I can top up my card?"
8575,59,Please explain why my top-up didn't go through.
8576,59,Can you tell me why my credit card was declined while trying to top-up?
8577,59,I need information explaining why my top-up failed to go through
8578,59,"Hi, I am experiencing problems while trying to top-up with my card. I have never experienced any problems doing this before. Could you please help me?"
8579,59,The top-up did not go through.
8580,59,"I could not get a top-up to work, why?"
8581,59,I don't know why my credit card was declined while I was trying to top-up. Was it something on my end or was there something wrong with the top-up function?
8582,59,Problems with my top up
8583,59,why is my top up failing
8584,59,"I tried again to top up my card after doing it a couple days ago when it had worked. Now, it doesn't seem to be working. Can you tell me what the deal is here please?"
8585,59,Top up keeps failing
8586,59,"Hello, I tried to top up with my card, but it didn't work. I just got it a couple days before and it works fine. What's the deal? Can you check into this?"
8587,59,What was the issue with my topping up?
8588,59,My topping up didn't go through.
8589,59,Why would the app deny my top-up?
8590,59,"I need to add more funds to my card today because it keeps being declined, and I need to use it immediately. Can you fix this or tell me alternatives?"
8591,59,Why has my top-up been denied?
8592,59,I tried to charge my card but it was declined. A couple days ago I was able to charge it and it was accepted. Is something wrong? Will you double check for me please?
8593,59,I could not get the top-up to go through
8594,59,I can't access my money. Is it because somethings wrong with the top-up? I set it up correctly.
8595,59,I was trying to top-up and my credit card was declined. Can you tell me why?
8596,59,I topped up my account but the app failed to process it.
8597,59,Looks like my top-up has been cancelled
8598,59,My top-up is not working. Why is that?
8599,59,"Um, my top up didn't work"
8600,59,"I need assistance finding out why I am unable to top-up my card, it keeps getting refused.  It is extremely imperative I get this resolved quickly."
8601,59,I don't think my top up worked
8602,59,I added funds to my account but the app didn't process it.
8603,59,Why has my top-up not worked?
8604,59,Why did my top-up fail?
8605,59,is there a way to fix my top up
8606,59,I tried to top up my account and it didn't work
8607,59,Won't let me top my card up!! Who can get it sorted out for me? It's urgent! How do I find out what the problem is with my card and how else to top it up?
8608,59,There has been a red flag on my top up.
8609,59,Was there a problem with topping up?
8610,59,"Hi, I tried to top up my card today and it did not work. I have tried it in the past and it worked just fine but it won't do it anymore. Can you help me out?"
8611,59,My top-up failed to go through.
8612,59,I really need to top-up my card today urgently but my card keeps getting declined!! Can you please help me with this problem or let me know if you have any alternatives
8613,5,help my money isnt showing up
8614,5,how do i see what i transferred
8615,5,Hello. Can you help figure out why the recent transfer from my UK bank account isn't showing up?
8616,5,I've made a transfer from France two days ago but I was wondering if international transfers take longer to arrive because it hasn't made it yet.
8617,5,After I transferred money the balance remained the same.
8618,5,Where is the money that I transferred.
8619,5,"About two days ago now, I made a transfer from France but it hasn't arrived yet. Is it possible that the international transfer just takes longer?"
8620,5,Why is my balance the same after a transfer?
8621,5,How long will it take for a bank transfer to show up on my account? It's been a couple hours but I havnt seen anything yet. Also it's from a UK account if that makes any difference.
8622,5,The transfer I made isn't reflected in my balance
8623,5,Can you please check my UK Account to make sure everything went alright?  I made the transfer a couple of hours ago.
8624,5,"Hi, I am unable to see transaction in my account which i made couples of hours ago from my UK account. Please help me in this."
8625,5,"Hello I made a bank account transfer from the UK. The transfer was a couple hours ago, nothing has shown up yet.  Can you check to see if everything okay. Please."
8626,5,My balance didn't change after I transferred some money.
8627,5,I've transferred money into my account but the balance is the same
8628,5,Money that I have transferred hasn't arrived yet
8629,5,I made a transfer from France two days ago now but there hasn't made it there yet. Do international transfers take longer?
8630,5,I transferred money but the balance did not update.
8631,5,I am wondering about a transfer from a different country that doesn't show up yet?
8632,5,I just made a transfer from a UK account. How long does that typically take to show up? I just want to make sure it worked alright.
8633,5,I just made a transfer from France 2 days ago. It has not yet reached my bank. Is it possible it takes longer because it was an international transfer?
8634,5,Im going to need to make a transfer from a UK account but I need it to go through ASAP. Is that going to be possible or will it take forever?? Im hoping it will be a couple hours and not a couple weeks.
8635,5,How long before a bank transfer shows up in the account?
8636,5,How soon will my balance be updated to reflect my transfer?
8637,5,My transfer into my account isn't showing up.
8638,5,How can I fix my bank transfer to show up on my bank account?
8639,5,when does my balance update for a transfer
8640,5,There is a transfer not showing on my account.
8641,5,It is common for an international transfer to take 2 days or longer? I made a transfer from France 2 days ago and I have not seen it yet.
8642,5,I did a money transfer to my account and it is not showing there.
8643,5,I was wondering if international transfers take longer than normal because I made a transfer from France a couple of days ago and nothing has happened yet?
8644,5,What's the time frame normally for a UK account transfer? I just made one and it's not showing up anywhere. I want to be sure that everything is good.
8645,5,My latest transfer seems to be missing.
8646,5,Is there a longer processing time for international bank transfers?
8647,5,Balance hasn't been updated following a bank transfer
8648,5,Why isn't the transfer to my account showing up?
8649,5,Where is my money that I transfered?!
8650,5,"The other bank confirmed a transfer I made, but this account is not reflecting it yet."
8651,5,Why can't I see a transfer to my account?
8652,5,"Hi, I made a transfer from France two days ago and thought it would be here by now. Can you give me an update please?"
8653,5,My balance doesn't include my latest transfer
8654,5,How long do bank transfers take to clear
8655,5,How long to UK transfers usually take? I made a transfer but it didn't pop up in my history yet. I just want to make sure it went through.
8656,5,I had transferred some money but the balance hasn't changed.
8657,5,My balance was not updated after transferring money.
8658,5,"For you, how long do transfers normally take from a UK account? I completed one just now but nothing appears. I just need to be sure everything is okay."
8659,5,Do international transfers take longer?? I made a transfer from France 2 days ago but it's still not there yet...
8660,5,I am still waiting for a transfer I did
8661,5,How long does it take for a bank transfer to show on my balance?
8662,5,I transferred some funds but I don't see it
8663,5,"How long do transfers to international banks take? I made one to france a couple of days ago, but it's still not there."
8664,5,The money that I have transferred hasn't arrived yet.
8665,5,How long do transfers take to show up in my account?
8666,5,How long does it take for a transfer to post
8667,5,My money hasn't been transferred yet.
8668,5,What is the normal time to make an international transfer? I made one a few days ago that still hasn't arrived.
8669,5,Tell me why my balance did not change when I tranferred cash.
8670,5,I completed a transfer that isn't showing up on my account.
8671,5,How long does transfers take?
8672,5,I did a transfer but the balance is the same.
8673,5,I made a transfer but my balance hasn't been updated
8674,5,I transfered my balance a while back.  Why doesn't my account reflect this?
8675,5,When will I see an updated balance after a transfer?
8676,5,I am still waiting on my bank transfer
8677,5,There is a missing transfer on my account
8678,5,After making a transfer from a UK account it's not showing up. How long do these transfers normally take for you? I want to be certain everything is all right.
8679,5,Can you check if my money has reached my account since it is not showing up yet?
8680,5,Why hasn't my money transfer shown up yet?
8681,5,Please check to see if the band transfer I made a while ago from my UK account has safely arrived.
8682,5,Where is the transfer to my account?
8683,5,"I made a bank transfer earlier from my UK account.  I don't see it yet, can you check the status?"
8684,5,Why isn't my balance reflecting a transfer I did?
8685,5,"I made a bank transfer from my UK account today, but it's not showing.  Can you check status?"
8686,5,How long do I need to wait to see an update after I make a bank transfer?
8687,5,Why isn't my balance updating?  I did a bank transfer and it isn't current.
8688,5,"Hello, can you please inform me about international transfers? I am expecting a transfer I made from France two days ago and would like to know when it will arrive."
8689,5,I added money through a bank transfer and it is not showing in my balance.
8690,5,when will the balance on my account change form a transfer
8691,5,What is the time frame that transfers normally take from a UK account? I just completed a transfer and nothing shows up. I need to know if everything is alright.
8692,5,I have transferred some money but the balance hasn't changed
8693,5,The balance does not appear to have updated.
8694,5,Why hasn't my account updated to reflect my current balance?
8695,5,Where is the transfer that I did?
8696,5,After transfering some money my balance hasn't changed.
8697,5,"How long does a transfer from a UK account take? I just made one and it doesn't seem to be working, wondering if everything is okay"
8698,5,The transfer on my account is not showing up.
8699,5,When will my transfer come through?
8700,5,I haven't yet received money that I transferred
8701,5,"How long do transfers from a UK bank account usually take for you? I just made a transfer and I'm not seeing anything, wondering if it worked"
8702,5,How long does a bank transfer take to show up in available funds?
8703,5,The balance has not been updated.
8704,5,"Although I transferred some money, it has not as of yet, arrived."
8705,5,I am wondering if International Transfers take longer. I a made a transfer from France two days ago and believed it would be here already. Please let me know when I will get it!
8706,5,I don't see any change in my balance.
8707,5,"I just transferred some money into my account and do not see it updated yet, can you assist?"
8708,5,I can still see money in my account after making a payment
8709,5,I need to know if everything is okay here. After making a transfer from a UK account it doesn't show up. How long does this normally take to process?
8710,5,I made a bank transfer but it doesn't seem to have gone through?
8711,5,How long does it typically take to make a transfer from a UK bank? I just made one and it hasn't shown up in my account yet.
8712,5,"Hi. A couple hours ago I make a transfer from my UK bank account, but it hasn't shown up. Please, would you see what the delay is?"
8713,5,Why hasn't my money transfer showed up yet?
8714,5,My transfer to my account is missing.
8715,5,MY transfer has still not appeared.
8716,5,Why is  my balance not updated?
8717,5,I'm wondering how long it takes for my money to get to me after a bank transfer.
8718,5,"Hi. About two hours ago I made a transfer from my bank which is in the UK, but I don't see it yet! Would you check what's going on with it, please?"
8719,5,When does a UK transfer show up?
8720,5,I do not see the money I transferred into this account
8721,5,How long before transferred money shows up?
8722,5,How long do transfers take to go though
8723,5,"Can you tell me how long it would take, to make a transfer from France? I made one 2 days ago and its not there yet."
8724,5,I made a transfer from France a couple days ago and don't see the transaction yet. How long does an international transfer take?
8725,5,"Transferred to account is not successful, help please?"
8726,5,My transfer is pending too long.
8727,5,Why isn't the transferred money there?
8728,5,"How long does an international transfer take? I made the transfer from France 2 days ago, but it is not showing up in my bank yet."
8729,5,My account balance has not updated to reflect my recent transfer.
8730,5,Why hasn't the money I transferred into my account shown up yet?
8731,5,"Bank transfer to account did not show up, please help?"
8732,5,How long does it take for money to transfer?
8733,5,Where's the money I transferred into my account?
8734,5,Why am I still waiting for a transfer?
8735,5,Why is it taking so long to update my balance transfer?
8736,5,I transferred some money but it hasn't arrived yet
8737,5,I made a transfer a couple hours ago but my balance has not been updated. Why is this? Shouldnt this be instant?
8738,5,I made a transfer from my UK account a couple of hours ago.  Could you please make sure everything went alright.
8739,5,Where is the transfer to my account that I made?
8740,5,I've made a bank transfer but the money doesn't seem to be in my account.
8741,5,I can't see a transfer to my account I made.
8742,5,what amount of time does it take for a transfer to reflect and be available
8743,5,"When is my balance going to update, I just transferred some money"
8744,5,When will the money from my bank transfer be available?
8745,5,I transferred some money but the balance stayed the same.
8746,5,Good afternoon. I made a transfer from my UK bank account.  I haven't seen anything on the account in the pass few hours. Please check the account to make sure everything is fine.
8747,5,I did a bank transfer and my balance isn't current.
8748,5,I want to be sure that everything is okay here. I just made a transfer from a UK account and it is still not showing up. How long does this typically take?
8749,5,I recently transferred money to my account when will it show up?
8750,5,I transferred money but the balance hasn't changed.
8751,5,"How long do tranfers from a UK account usuallt take for you? I just made a transfer and nothing shows up, so just wondering if things went ok"
8752,5,Why is my transfer not showing
8753,5,Why didn't the money I transferred into my account get added to my balance?
8754,5,Help me find the transfer that I did.
8755,5,"I recently transferred some cash, but the balance has not changed."
8756,5,What's the normal time frame for a transfer from a UK account? After just making a transfer it doesn't appear at all. I need to know if things went okay.
8757,5,Can you see my new balance yet?
8758,5,How long does it take for money to transfer as my balance hasn't been updated
8759,5,How long do I have to wait for my bank transfer to appear in my account?
8760,5,How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.
8761,5,Are bank transfers immediate?
8762,5,I transferred money to my account but it is not showing.
8763,5,What happened to the transfer I did?
8764,5,I transferred some money a couple days ago but haven't received it yet. How long should I expect to wait?
8765,5,How long does it take for money to reach my account?
8766,5,"I did a transfer to my account, but it hasn't shown up"
8767,5,My account isn't showing a transfer I made.
8768,5,The funds I transferred are not in my account
8769,5,How long do bank transfers usually take?
8770,5,Hello I have a UK account.  Can you please check if everything is alright with it?  I made a transfer a couple hours ago but it doesn't show up yet.
8771,5,How long does a transfer from the UK account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.
8772,5,Can you tell me why the transfer isn't showing up on my account?
8773,5,Balance is not up to date.
8774,5,my transfer isn't there
8775,5,I made a bank transfer and the balance hasn't updated yet.
8776,5,Why wasn't my bank balance updated?
8777,5,How long do I have to wait until the transferred money shows up?
8778,5,A few hours ago I made a bank transfer from my UK account but I don't see that it has arrived.   Can you check and see if all is ok please?
8779,5,I can't see the transfer that I put in.
8780,5,When will my transfer process?
8781,5,"Is something wrong with my account, my balance didn't change after I transferred some money"
8782,5,"It has been a couple of hours but I do not see my balance updated, can you help?"
8783,5,What is the amount of time transfers usually take from the UK? I had just completed a transfer and nothing seems to be showing up so I need to be sure things are alright.
8784,20,I looked on the app and it says I withdrew cash.  I didn't!
8785,20,I didn't withdraw the amount of cash that is showing up in the app.
8786,20,"I saw on the app that a cash withdrawal was completed on my account; however, I did not complete it."
8787,20,I got a notice from my app that I withdrew cash but I don't remember doing so. How do I fix this?
8788,20,"Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP!"
8789,20,Why do I see a random withdrawal in my app?
8790,20,"Hello, Please look into this matter urgently. As i have lost my wallet and i can see one withdrawal, now i do not want to loose more money."
8791,20,"Someone has a copy of my card. I have my card with me, but someone just made a 500£ cash withdrawal. Help me."
8792,20,There is a withdrawal on my account that I don't remember initiating.
8793,20,"I got a message saying I made a withdrawal from the bank machine, but I did not."
8794,20,"Someone has copied my card. I have my card with me, but someone just made a 500£ cash withdrawal. Please help now."
8795,20,"help, I see money missing I didn't take out."
8796,20,My wallet was taken and I see that someone is using my card!   Please help me!
8797,20,I see cash withdrawal activity in the app that is not mine.
8798,20,There is a withdrawal on my account I didn't make.
8799,20,"A 500 pound cash withdrawal was just made from my account, but I didn't make it. I am pretty sure my card has been compromised - can you help me?"
8800,20,I just lost my wallet and I think someone is using my card to withdraw my money. Can you please cancel or freeze my card?!!
8801,20,The app is showing a cash withdrawal that I didn't make.
8802,20,What is this witdrawal
8803,20,There's a cash withdrawal I didn't make
8804,20,I think someone stole money from my card
8805,20,I have a cash withdrawal on my statement that I am unsure of.
8806,20,The app says I got cash from an ATM but I didn't
8807,20,I see money go out that I didn't withdraw.
8808,20,I lost my wallet and I think someone is withdrawing cash with my card. Please help. It is urgent.
8809,20,Somebody stole my wallet and is using my card! Can you do something so they can't keep taking my money?
8810,20,"Help! I think someone has a copy of my card - I still have my card, but a five hundred pound cash withdrawal that I didn't authorize is shown on my account."
8811,20,I believe my card has been compromised as there's a cash withdrawal I don't recognize.
8812,20,I was checking my account when I saw a $500 cash withdraw that I know I didn't do.  I have my card so I don't understand how this happened.  Please help me.
8813,20,"Hi, Could you please help me as someone has stolen my wallet few hours ago. And a withdrawal is made, please help immediately. As i don't want to suffer more."
8814,20,What should I do if I see an unauthorized withdrawal on my statement?
8815,20,"A WD was just made on my account, but it was not me and I still have my card.  What to do?"
8816,20,Why is there extra cash in my account?
8817,20,What is this cash withdrawal I don't recognize?
8818,20,I believe my card has been compromised as there are funds showing that I did not receive.
8819,20,THere is some cash that is showing up on my app.
8820,20,My wallet was just stolen and I see my account already has a withdrawal. Can you please help me.
8821,20,Somebody made a withdrawal from my account for 500. I have my card so how can this be? Does somebody have a duplicate card or something? Help please.
8822,20,There is a cash withdrawal from an ATM listed but I don't remember making this withdrawal.
8823,20,I saw there is a cash withdrawal from my account via the app which I did not complete.
8824,20,The app says I made a cash withdrawal even though I didn't.
8825,20,What is this cash withdrawal on my statement?
8826,20,My app shows cash I didn't get.
8827,20,I see non-received cash in my app.
8828,20,The app is saying I made a withdrawl but I didn't.
8829,20,I see cash in my app but I did not get it.
8830,20,My app statement shows I took out cash from an ATM but I did not. What can I do?
8831,20,I think someone may have cloned my card or something.  My card isn't lost but I just saw a charge of $500 cash withdraw.  Can you help me?
8832,20,My card shows a cash withdrawal I don't recognize.
8833,20,I got a strange cash withdrawal in my statement
8834,20,Help! I just realised someone has apparently withdrawn money using my card! It's from some odd remote town where I definitely haven't been. Please freeze it immediately!
8835,20,My app is showing a cash balance that I did not receive.
8836,20,Help!  The app has an ATM withdrawl that I didn't make.
8837,20,"I am seeing in the app, some cash witdhrawals that I did not authorize."
8838,20,Some cash shows up on my app.
8839,20,"I am seeing unathorized transactions in the app, on my account."
8840,20,I AM MISSING CASH FROM MY BANK ACCOUNT ACCORDING TO MY APP
8841,20,There are funds in my app that I did not receive.
8842,20,A cash withdrawal has been done that I didn't do.
8843,20,I do not know what this cash withdrawal is
8844,20,There is unexpected money in my account.
8845,20,I see a cash withdrawal in the app that I did not do.
8846,20,Someone stole my wallet a couple of hours ago now and they have taken money from my account. Is there any way that you can help so I won't lose any more of my money.
8847,20,"Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast."
8848,20,The app says that I got cash in an ATM and I didn't
8849,20,Please help me figure out the reason for the odd withdrawal amount from my account?
8850,20,What do I do if I do not recognise a cash withdrawal?
8851,20,I hope you can help me. Someone has stolen my wallet and now I have noticed that they have been taking money from my account.
8852,20,"There was money taken out of my account, and I'm pretty sure I didn't do it."
8853,20,I was the victim of someone stealing my wallet.  My card is being used and it isn't me.  What should I do?
8854,20,I think there's been an unauthorized cash withdrawal from my account.
8855,20,What do I do if I see a cash withdrawal on my account that I don't remember making?
8856,20,I am seeing inside the App a some cash withdrawal that is not mine
8857,20,My app shows a money withdrawal that I did not do.
8858,20,"I was trying to use my card and it was declined, when I tried to find out what happened I found cash withdraw for $500 that I didn't do.  Can you please help figure this out?"
8859,20,I believe my card has been compromised because of a strange withdrawal
8860,20,There is money missing from my account.
8861,20,"According to the app, I got cash from an ATM but I haven't made any transactions."
8862,20,It is urgency. Please freeze my card now. As someone in some odd remote town has withdrawn some money by using my card. As i did not withdraw any money.
8863,20,I am confused why there is cash I did not accept in my account
8864,20,I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?
8865,20,There is a cash withdrawal in my account that isn't mine.
8866,20,There is a cash withdrawal on my statement that I did not make
8867,20,I am seeing in the App a some cash withdrawal that does not belong to me
8868,20,"My bank app said that I got cash from an ATM, but that's a mistake."
8869,20,"In the app, I see a withdrawal I didn't make."
8870,20,"There are incorrect charges on my account, there was a WD that was made by someone else.  I still have my card though."
8871,20,I did not get the cash that is showing up in my app.
8872,20,"Someone withdrew money from my account, and it wasn't me."
8873,20,there is money in my account that i didnt put there
8874,20,Somebody is taking money out of my account without my approval in another town separate from me. Please place a freeze on my account until I can make it to the bank.
8875,20,My app says I withdraw money from my account from an ATM.
8876,20,Can you tell me what the cash withdrawal is in my statement?
8877,20,My identity has been stolen. I still have my physical card but there are charges I didn't make on my account. How do I cancel this card or dispute the charges?
8878,20,"There was just a withdrawal but it wasn't me, I've never even visited the town where the withdrawal happened."
8879,20,"I am using the app, and I see cash withdrawals that I did not authorize."
8880,20,I did not make a cash withdrawal that is on my statement
8881,20,The app shows a withdrawal that I did not make or authorize.
8882,20,"Money was taken out without my consent,"
8883,20,I don't recognize this withdrawal on my statement
8884,20,How do I report a cash withdrawal that wasn't me?
8885,20,Why is there some cash that I did not deposit in my account?
8886,20,There's an unauthorized cash withdraw
8887,20,Help!  The app says I took out cash but I didn't!
8888,20,"Hello, Just now i got to know withdrawal of money from of my account. As someone used my card to withdraw amount in any odd remote area. Since i have not been in that area, please freeze my card immediately."
8889,20,There has a recent suspicious withdrawal on my bank account. Is it possible to freeze my card?
8890,20,There's a cash withdrawal that  didn't make that is showing up.
8891,20,I see an unauthorized withdraw.
8892,20,I am seeing in the App a some cash withdrawal that I did not do
8893,20,I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for 500£ that I did not make.  Please help.
8894,20,My account shows that I made a cash withdrawal but I cannot remember doing so!
8895,20,"Someone is using my card to purchase flights to New York it's not me because I'm not going to New York, please can you cancel the card and refund the money?"
8896,20,I noticed that there is a withdrawal in the app that is not mine.
8897,20,"Some cash was withdrawn in the app, but I did not do it."
8898,20,My wallet got stolen a couple hours ago and now I've seen there already is a withdrawal. Help this is absolutely urgent I don't want to loose more money
8899,20,A withdrawal is showing that I don't recognize
8900,20,There's a cash withdrawal I am certain I did not make
8901,20,What is this withdrawal as I do not remember making it.
8902,20,I have my card here with me and someone has just made a withdrawal for 500. Please help!
8903,20,I have a cash withdrawal that I do not recognise.
8904,20,Someone else used my card to withdraw cash from an ATM
8905,20,Some cash has been withdrawn but I didn't do it.
8906,20,I want my card frozen right away. Money was taken out in an odd location I have never heard of.
8907,20,I need my card frozen cause it was used without my consent to take money out. It was in an odd place.
8908,20,There's a $200 withdrawal on my statement that seems fishy to me.
8909,20,There's a cash withdrawal on my account that I didn't make
8910,20,Why is there a cash withdrawal I didn't make?
8911,20,The app says I made a cash withdrawal that I didn't make
8912,20,Help! I think someone has made a cash withdrawal with my card!
8913,20,What do I do when a charge has been made that I did not make?
8914,20,I need your help immediately.  There is a 500£ cash withdrawal that I know nothing about.  I think my account has become compromised.
8915,20,Can you tell me what this cash withdrawal is?
8916,20,How can I verify if a cash withdrawal was made from my account? I still have my card with me but I did not authorize the withdrawal that just occurred.
8917,20,"I think someone might have a copy of my card because a 500 dollar withdrawal was made, and it wasn't me. Can you please help?"
8918,20,"Someone has access to my card info.  I still have the card, but someone just withdrew cash.  How do I get this corrected/stopped?!"
8919,20,Why is my app showing me taking money that I did not take out?
8920,20,"I see in the app some cash was withdrawn, but it's not mine."
8921,20,There is a withdrawal in my account I didn't make.
8922,20,What is the strange cash withdrawal on my statement?
8923,20,Why would the app show a withdrawal that I did not make?
8924,20,I have a cash withdrawal in my statement. Why is that?
8925,20,i didnt put that money in my account
8926,20,Some cash withdrawal that I didn't make showed up in the app.
8927,20,There is a cash withdrawl I don't remember.
8928,20,"Someone stole my account, there's a withdrawal but it wasn't me, can we put a stop to it please?"
8929,20,There are funds showing in my app that I did not receive.
8930,20,I didn't withdraw cash but I see that transaction on my app
8931,20,I have a cash withdrawal that I don't recognize.
8932,20,"My wallet was just stolen, and they've already used my card! Please help, I can't afford to lose more money!"
8933,20,"Please help me, its urgent. Someone has withdrawn money from my account as few hours before my wallet has been. Now i want to stop withdrawal of more money."
8934,20,Help!  There is a cash withdrawl on the account that I didn't make!
8935,20,There is a cash withdrawal on my statement that I don't recognize
8936,20,The app is showing mt withdrawals that aren't  mine.
8937,20,"My app says I made a withdrawal, but I didn't."
8938,20,There is random cash in my account.
8939,20,A cash withdrawal that I didn't authorize is shown on my account - can you please cancel my card as soon as possible?
8940,20,Cash I did not get showed up in my account
8941,20,My app says I withdraw funds from my account through an ATM.
8942,20,"There has been an unusual withdrawal from my account, can you help?"
8943,20,Some cash I didn't get shows in my app
8944,31,How much is the exchange fee?
8945,31,Are there any hidden extra fees for currency exchanges?
8946,31,If I exchange currencies on a frequent basis can I receive a discount?
8947,31,Is there any cost to change foreign money to local?
8948,31,What are the currency exchange fees?
8949,31,Do you charge a fee on currency exchange?
8950,31,What is the current exchange fee?
8951,31,Will I be charged an extra fee if I need to exchange currency?
8952,31,Currency exchanges have any extra fees?
8953,31,Does it cost extra to exchange foreign currencies?
8954,31,Is there any type of fee for currency exchange?
8955,31,How much more do you charge for currency exchange?
8956,31,"When exchanging currencies, is there an extra fee?"
8957,31,Exchange fee help?
8958,31,What's the exchange fee?
8959,31,exchanging currencies costs what?
8960,31,How much will I be charged for a cross-currency exchange?
8961,31,How much extra will I be charged for exchanging foreign currency?
8962,31,Do I pay extra for exchange?
8963,31,Do I need to pay extra for exchanging currencies?
8964,31,How much to exchange currencies?
8965,31,Could you help my figure out the exchange fee?
8966,31,IS there a fee to exchange currency?
8967,31,Do I get a discount if I exchange currencies a lot?
8968,31,What kind of costs are involved for exchanging currency?
8969,31,Are there any discounts in exchanging currencies frequently?
8970,31,Do you offer any discounts for someone who exchanges currencies frequently?
8971,31,Is there a pay structure for currency exchanges?
8972,31,would I need to pay extra for exchanging currencies?
8973,31,What is the charge for exchanging currencies?
8974,31,Are there any discounts for frequent currency exchanges?
8975,31,how much do I have to pay for exchange of currency?
8976,31,I need to exchange foreign currency will i be charged?
8977,31,"Since I need to exchange currencies frequently, would you be able to offer me a discount?"
8978,31,"always exchanging currencies, do you offer a discount?"
8979,31,How much do I have to pay to accept an international transfer?
8980,31,is there a foreign currencies charge?
8981,31,I exchange my currency quite a bit.  Do I get an exchange price break?
8982,31,"If I exchange currencies on a regular basis, is there a discount?"
8983,31,Do you charge extra for exchanging currencies?
8984,31,Will there be a charge for exchanging foreign currency?
8985,31,What's the cost for exchanges?
8986,31,How much does currency exchange cost?
8987,31,My currencies needed to be exchanged often and I was wondering if there were any discounts available for this?
8988,31,is there a frequent currency discount?
8989,31,Would I need to pay extra for currency exchanges?
8990,31,Are there any extras for exchanging currency?
8991,31,Will I get charged on a foreign currencies exchange?
8992,31,Fees for currency exchange
8993,31,"I travel a lot, can I get a bulk currency exchange discount?"
8994,31,what is the cost for exchanging currencies?
8995,31,Do exchanges cost more?
8996,31,Do currency exchanges cost extra?
8997,31,Is there an additional cost to exchange currencies?
8998,31,"I've been to several different countries, can I exchange the cash with a discount for a large transaction?"
8999,31,What do you charge for an exchange fee?
9000,31,I exchange currencies a lot.  Can I get a discount?
9001,31,Is there a charge for exchanging foreign currencies?
9002,31,What is the fee for accepting money from a foreign country?
9003,31,Is there a fee for currency exchange?
9004,31,How much do you charge for exchange rates?
9005,31,Will I have to pay extra to exchange money?
9006,31,"If I exchange foreign currency, are there any other charges?"
9007,31,What is the cost for currency exchanges?
9008,31,Do yo charge a fee for exchanging foreign currencies?
9009,31,What is the exchange fee that is charged?
9010,31,How much does it cost to exchange my balance into a foreign currency?
9011,31,Are there discounts for frequent currency exchanges?
9012,31,What is the currency exchange fee?
9013,31,Do you offer a discount for those who perform frequent currency exchanges?
9014,31,What kind of charges should I expect to exchange currencies?
9015,31,What is your currency exchange fee?
9016,31,I have foreign currency i would like to change how much will it cost me?
9017,31,Is there a charge for exchanging foreign currency?
9018,31,"If I exchange currency frequently, can I get a discounted rate?"
9019,31,Will there be a cost if I exchange currency?
9020,31,What fee will be charged for exchanges?
9021,31,Can I have a discount if I exchange currency often?
9022,31,Will you charge me for exchanging foreign currencies?
9023,31,What is the rate for exchange fees?
9024,31,What is the charge for exchanging currency?
9025,31,Is there a fee for exchanging currency?
9026,31,Does a discount apply if I exchange currencies frequently?
9027,31,How high is the exchange fee?
9028,31,"If I exchange currencies frequently, is there a discount?"
9029,31,How much is the charge for a foreign currency exchange?
