,id,class,text,kazakh
2514,2514,43,"Can you help me order an alternate debit card, please?",Алтернативті дебет картасын тапсыруға көмектесе аласыз ба? 
2515,2515,43,Are there any fees associated with ordering a physical prepaid card,Физикалық алдын ала төлем картасын тапсырумен байланысты қандай да бір алымдар бар ма? 
2516,2516,43,Can I request delivery of my credit/debit cards at different locations?,Мен несие/дебет карталарымды әр түрлі орындардан тапсыруды сұрай аламын ба? 
2517,2517,43,What are the charges applicable for renewing an expired debit/credit card?,Күші жойылды деп танылған дебет/кредит картасын жаңарту үшін қандай алымдар қолданылады? 
2518,2518,43,How long does it take to receive a physical card?,Физикалық картаны алу үшін қанша уақыт қажет? 
2519,2519,43,May I receive or revive my old physical card from you?,Сізден ескі физикалық картамды қайтарып аламын ба? 
2520,2520,43,Can I get my cards delivered to multiple addresses?,Картамды бірнеше мекенжайға жеткізуге болады ма? 
2521,2521,43,I want to follow the procedure to get your credit/debit/ATM card.,Мен сіздің кредиттік/дебет/ATM картаңызды алу рәсімін орындағым келеді. 
2522,2522,43,Is there any fee charged in receiving an actual credit/debit/ATM Card?,Дебет/кредит/ATM картасын алу үшін қандай да бір алым алына ма? 
2523,2523,43,How can one request or apply for getting their own personal ATM/credit/debit Card issued by your bank/company name successfully and without any error in details provided?,Банк/компания атауымен берілген жеке банкомат/кредит/дебет картасын алуды қалай және қандай да бір қатесіз қалай сұрауға болады? 
2524,2524,43,"Can you send me information on how I can receive and activate my new physically tangible bankcard soonest please, as well as what fees are involved if applicable.","Сіз маған жаңа физикалық түрде нақты банктік картамды қалай қабылдауым және қалай белсендіре алатыныма, сондай-ақ, егер қажет болса, қандай алымдар қолданылатынын білдіретін ақпаратты жібере аласыз ба? "
2525,2525,43,"If ordering by phone or online, where does delivery take place of ATM Cards issued by your firm.","Телефон арқылы немесе онлайн арқылы тапсырыс берген жағдайда, сіздің фирмаңыз шығарған банкомат карталарын қай жерге жеткізу керек? "
2526,2526,43,What documents are required if someone has applied/joined recently and they wish to apply/request/placing an order to receive their own debit/atm/card product which will be used for transactions with ease & convenience worldwide.,"Егер біреу жуырда өтініш берген/қатысқан болса және ол өзінің дебет/атом/карталық өнімін алуға өтініш/өтінім/тұрыс беруді қаласа, онда қандай құжаттар қажет, ол бүкіл әлемде оңай және ыңғайлы транзакциялар үшін пайдаланылады. "
2527,2527,43,Could you let me know how long it will take till delivery/collection after submitting applications/forms along with all necessary documents required before approval is granted regarding getting ATM/Credit/Debit Cards ordered through/by/from/before Bank/Firm Name here.,"Өтініштерді/жұмыс қағаздарын тапсырғаннан кейін, олар/Банк/Ферма атауы арқылы/Банк/Ферма атауы арқылы/Банк/Ферма атауы арқылы/Банк/Ферма картасын тапсыру үшін рұқсат беру алдында қажетті барлық құжаттармен бірге тапсыру/жинауға қанша уақыт кететінін айтсаңыздар болады. "
2528,2528,43,How long will it take for my physical card to arrive once ordered?,"Мен тапсырыс берген соң, менің физикалық картама қанша уақыт кетеді? "
2529,2529,43,Can I personalize my physical card with my own design?,Мен жеке картамды жекешелендіруге бола ма? 
2530,2530,43,How soon can I expect to receive my physical card once ordered?,"Мен тапсырыс берген соң, физикалық картамды қанша уақыттан кейін аламын? "
2531,2531,43,Is there a limit to how many physical cards I can order?,Мен қанша физикалық карта тапсыра аламын деген шектеу бар ма? 
2532,2532,43,"Do you offer different types of materials for the physical cards, such as plastic or metal?",Сіз физикалық карталарға пластик немесе металл сияқты әртүрлі материалдарды ұсынасыз ба? 
2533,2533,43,What is the process if I need to replace a lost or stolen physical card?,"Егер жоғалған немесе ұрланған физикалық картаны ауыстыру керек болса, қандай процесс жүргізіледі? "
2534,2534,43,How do I activate my newly received physical credit/debit card?,Жаңадан алған физикалық кредиттік/дебет картамды қалай қосу керек? 
2535,2535,43,Do you deliver cards to international addresses as well?,Сіз сондай-ақ халықаралық мекенжайларға да карталар жеткізіп бересіз бе? 
2536,2536,43,How much time does it take to receive my ordered physical card from your service?,Сіздің қызмет көрсетуіңізден тапсырылған физикалық картамды алу үшін қанша уақыт қажет? 
2537,2537,43,Are there any discounts available on ordering multiple cards together?,Бірнеше картаны бірге тапсыру үшін арзандатулар бар ма? 
2538,2538,43,Which payment methods are accepted for purchasing your cards?,Карталарыңызды сатып алу үшін қандай төлем әдістері қабылданды? 
2539,2539,43,May I know if it's possible to receive my card at a different address than my billing address?,"Мен картамды менің төлем адресімнен басқа да мекенжайға алуға бола ма, білсем бе? "
2540,2540,43,How long does it take for the physical card to be delivered?,Физикалық картаны жеткізуге қанша уақыт кетеді? 
2541,2541,43,Is there an expedited shipping option available for delivery of cards?,Карталарды жеткізу үшін жедел жөнелту мүмкіндігі бар ма? 
2542,2542,43,Can I personalize or customize my physical card with images or designs?,Мен физикалық картамды суреттермен немесе дизайндармен жекешелендіруге немесе жекешелендіруге бола ма? 
2543,2543,43,I would like more information regarding the benefits of having a physical versus virtual card.,Мен физикалық және виртуалды картаның пайдасы туралы көбірек ақпарат алғым келеді. 
2544,2544,43,What is the timeline for delivery of the physical card after placing an order?,Тапсырыс бергеннен кейін физикалық картаны жеткізудің уақыты қандай? 
2545,2545,43,Are there any specific requirements for obtaining a physical debit/credit card from your company?,Сіздің компанияңыздан физикалық дебет/кредит картасын алу үшін қандай да бір нақты талаптар бар ма? 
2546,2546,43,Could you kindly inform me of the procedure involved in getting hold of a tangible credit/debit card?,Сіз маған нақты кредиттік/дебет картасын алудың тәртібі туралы хабарлай аласыз ба? 
2547,2547,43,Where can I find information on how to receive my requested plastic payment option?,Сұралған пластикалық төлем нұсқасын қалай алу туралы ақпаратты қайдан таба аламын? 
2548,2548,43,What are the options available for getting an actual credit or debit bankcard from your establishment?,Сіздің мекемеңізден нақты несие немесе дебет картасын алу үшін қандай мүмкіндіктер бар? 
2549,2549,44,I am locked out of my account because I can't remember my password.,"Мен өз тіркелгімнен кіре алмаймын, өйткені парольді ұмытып кете алмаймын. "
2550,2550,44,Please assist me in recovering/resetting my forgotten password.,Құпия сөзді қайта қалпына келтіруге көмектесіңіз. 
2551,2551,44,Can you guide me on how to retrieve or reset a lost password?,Жоғалған парольді қалай қалпына келтіру керектігін түсіндіре аласыз ба? 
2552,2552,44,The app is asking for a password that I don't recall setting. What should I do?,Қолданба параметрін еске түсірмейтін парольді сұрайды. Мен не істесем екен? 
2553,2553,44,"I'm stuck at the login screen, I can't recall my password.","Мен кіру экрансында тұрып, парольді еске түсіре алмаймын. "
2554,2554,44,"My app won't let me log in with the current code, what should I do?","Қолданба маған қазіргі кодпен кіруге рұқсат бермейді, не істеу керек? "
2555,2555,44,I've exhausted all attempts to enter my password correctly and now it's locked me out. What's next?,Мен парольді дұрыс енгізуге тырысқан барлық әрекеттерді аяқтаймын және қазір ол мені кілтсіз қалдырды. Келесісі не? 
2556,2556,44,Is there any way to recover a missing or incorrect app code without resetting it entirely?,Барлығын қайта орнатусыз жоғалған немесе дұрыс емес қосымша кодын қалпына келтірудің қандай да бір жолы бар ма? 
2557,2557,44,"Forgetting your app code can be frustrating, what steps should I take to reset it?","Қолданба кодын ұмыту ызаландырады, оны қалпына келтіру үшін қандай қадамдар жасауым керек? "
2558,2558,44,"Help! My code is not working and I can't seem to remember it, what do I do now?","Көмекші! Менің кодым жұмыс істемейді және оны есте ұстай алмаймын, енді не істеймін? "
2559,2559,44,What are the necessary steps to follow when resetting your forgotten app code?,Есіңізден кеткен қосымша кодын қайта орнату кезінде қандай қадамдарды орындау керек? 
2560,2560,44,"I need help with accessing my account after forgetting my password, who can assist me?",Парольді ұмытып кеткеннен кейін тіркелгіме кіру үшін көмек қажет. 
2561,2561,44,I can't seem to log in due to a forgotten password.,Мен парольді ұмытып кеткендіктен кіре алмаймын. 
2562,2562,44,What's the protocol for resetting a passcode?,Парольді қайта орнатудың протоколы қандай? 
2563,2563,44,It appears that I've misplaced my password - how can I regain access to my account?,Парольді жоғалтқан сияқтымын. Мен қалай тіркелгімді қайтадан аламын? 
2564,2564,44,My login credentials aren't working.,Менің кіру куәлігім жұмыс істемейді. 
2565,2565,44,I'm unable to sign in because of an unknown password.,Мен белгісіз парольге байланысты тіркелгіңізге кіре алмаймын. 
2566,2566,44,I can't access my account without my password.,Парольсіз тіркелгіме кіре алмаймын. 
2567,2567,44,How do I retrieve a forgotten password?,Қалай ұмытылған парольді қайтарым? 
2568,2568,44,My login attempt keeps failing. What should I do?,Менің кіру әрекетім сәтсіздікке ұшыраған жоқ. Мен не істесем екен? 
2569,2569,44,I have trouble logging in because of a lost password.,Мен парольден айрылғандықтан кіру қиын. 
2570,2570,44,What are the steps to follow when changing a password?,Парольді өзгерткенде қандай қадамдарды орындау керек? 
2571,2571,44,Is there an easy way to recover/reset forgotten passwords?,Есірілген парольдерді қалпына келтіру / қайта орнатудың оңай жолы бар ма? 
2572,2572,44,How can I recover my lost password?,Жоғалған парольді қалай қалпына келтіре аламын? 
2573,2573,44,I am unable to access my account due to a forgotten password.,Мен парольді ұмытып кеткендіктен тіркелгіме кіре алмаймын. 
2574,2574,44,What's the process of recovering a lost passcode?,Жоғалған парольді қалпына келтіру процесі қандай? 
2575,2575,44,Please help me regain access to my account by resetting the password.,"Парольді қайта орнатып, тіркелгіме кіруге көмектесіңіз. "
2576,2576,44,I can't access my account due to a forgotten password.,Мен парольді ұмытып кеткендіктен тіркелгіме кіре алмаймын. 
2577,2577,44,What's the process for resetting my password?,Парольді қайта орнату процесі қандай? 
2578,2578,44,I can't get into the app because of a lost password,"Мен қолданбаға кіре алмаймын, себебі пароль жоғалып кетті. "
2579,2579,44,"My login isn't working, could it be because of a forgotten password?","Менің кіру жолым жұмыс істемейді, оны ұмытылған парольден шығар? "
2580,2580,44,My mind went blank and now I can't recall my password!,Менің санам бос болды және енді парольді еске түсіре алмаймын! 
2581,2581,44,Why won't the app accept the code that I thought was correct?,Неге қолданба дұрыс деп ойлаған кодын қабылдамайды? 
2582,2582,44,"I can't seem to access my account, my password might be wrong.","Мен тіркелгіме кіре алмаймын, паролым дұрыс болмауы мүмкін. "
2583,2583,44,What if I have forgotten my login details?,Егер мен кіру деректерін ұмытсам ше? 
2584,2584,44,I am not able to enter into the app by using the passcode.,"Мен парольді пайдалана отырып, қосымшаға кіре алмаймын. "
2585,2585,44,What happens if I get locked out of the app?,Егер мен қосымшадан кірмесем не болады? 
2586,2586,44,I'm having trouble with logging in. Can you help me recover my password?,Мен кірумен қиындық көріп тұрмын. Парольді қалпына келтіруге көмектесе аласыз ба? 
2587,2587,44,I need assistance in resetting the application's password.,Қолданба паролін қайта орнату үшін көмек қажет. 
2588,2588,44,Can somebody help me recall what was my past code?,Өткен кодтарымды еске түсіруге көмектесе аласыз ба? 
2589,2589,44,I can't seem to recall my access code.,Мен кіру кодымды еске ала алмаймын. 
2590,2590,44,The app is asking for a password that I don't remember setting up.,Қолданба мен орнатып жатқанымды ұмытып кеткен парольді сұрайды. 
2591,2591,44,I need assistance resetting my password as I am locked out of my account.,"Мен парольді қайта орнатуға көмек қажет, өйткені мен тіркелгімнен кіре алмаймын. "
2592,2592,44,What options do I have if I've lost track of my app's security code?,"Егер қолданбаның қауіпсіздік кодын жоғалтсам, қандай мүмкіндіктер бар? "
2593,2593,44,I'm having issues accessing the features of the app because it requires me to enter a password that slipped my mind,"Менде қосымшаның функцияларына қол жеткізу қиын, өйткені ол маған есімнен шықты парольді енгізуді талап етеді. "
2594,2594,44,What should be done if one has misplaced their login credentials?,Егер кіру куәлігін жоғалтқан болса не істеу керек? 
2595,2595,44,How can I recover/restore/reset/forgotten/lost/change/discover  the set credentials for this app?,Бұл қосымшаның белгіленген куәліктерін қалай қалпына келтіруге/ қалпына келтіруге/ қалпына келтіруге/ ұмытылған/ жоғалған/ өзгертуге/ табуға болады? 
2596,2596,44,I'm locked out of my account because of a forgotten password.,Мен парольді ұмытып кеткендіктен тіркелгімнен шықтым. 
2597,2597,44,"My login is rejected due to an incorrect passcode, what should I do?","Менің кіруім дұрыс емес парольге байланысты қабылданбады, не істеуім керек? "
2598,2598,44,"I forgot the code required for logging in, what now?","Мен кіру үшін қажетті кодты ұмыттым, енді не? "
2599,2599,44,Is there a way to retrieve a forgotten password?,Ұсталған парольді қалпына келтірудің бір жолы бар ма? 
2600,2600,44,Can you assist me with recovering or resetting my password?,Парольді қалпына келтіруге көмектесе аласыз ба? 
2601,2601,44,How do I retrieve a forgotten code?,Ұсталған кодты қалай қалпына келтірем? 
2602,2602,44,Is it possible to change my passcode without logging in?,Кірісін тіркемей парольді өзгерте аламын ба? 
2603,2603,44,What happens if I enter the wrong passcode too many times?,Егер мен қате парольді тым көп рет келтірсем не болады? 
2604,2604,44,Can you assist me with resetting my app password?,Қолданба пароліме қайта орнатуға көмектесе аласыз ба? 
2605,2605,44,Is there an option to retrieve stored passwords in the app?,Қолданбадан сақталған парольдерді алу мүмкіндігі бар ма? 
2606,2606,44,What's the process for resetting a lost password?,Жоғалған парольді қайта орнату процесі қандай? 
2607,2607,44,I've lost access to my account because of a misplaced code.,Мен қате кодтың арқасында тіркелгіме кіруді жоғалттым. 
2608,2608,44,Please help me regain access to my account by resetting the password.,"Парольді қайта орнатып, тіркелгіме кіруге көмектесіңіз. "
2609,2609,44,"I can't seem to get into the app, probably due to forgotten code.","Мен қолданбаға кіре алмаймын, мүмкін оны ұмытып кеткен кодтан. "
2610,2610,44,What are the guidelines for retrieving or changing a lost password?,Жоғалған парольді қалпына келтіру немесе өзгерту үшін қандай нұсқаулар бар? 
2611,2611,44,I am locked out of my account because I can't remember the password.,Мен паролін естен шығармағандықтан тіркелгімнен ажыратылдым. 
2612,2612,44,Where can I find help resetting my password?,Парольді қайта орнатуға көмектесуді қайдан таба аламын? 
2613,2613,44,What steps should I follow to retrieve my login code?,Кіріс кодымды алу үшін қандай қадамдарды орындауым керек? 
2614,2614,44,Is there any way to retrieve a forgotten password for this app?,Бұл қосымшаның ұмытылған паролін қалпына келтірудің қандай да бір жолы бар ма? 
2615,2615,44,My account is inaccessible as result of losing track of the login code.,Менің тіркелгім кіру кодын жоғалту нәтижесінде қол жетімді емес. 
2616,2616,44,I am unable to access the app because of a forgotten code.,"Мен қолданбаға кіре алмаймын, себебі код ұмытылды. "
2617,2617,44,What happens if I don't remember my app password?,Егер қолданба паролін ұмытсам не болады? 
2618,2618,44,How can I retrieve or reset my lost security code?,Қауіпсіздік кодымды қалай қалпына келтіре аламын? 
2619,2619,44,"My attempts to enter the correct password have been unsuccessful, what now?","Құжатты кіргізуге тырысқандарым сәтсіз болды, енді не? "
2620,2620,44,Is there an option for changing the app login credentials?,Қолданбаға кіру куәліктерін өзгерту мүмкіндігі бар ма? 
2621,2621,44,"I can't recall my login credentials, what do I do now?","Мен кіру куәліктерін еске ала алмаймын, енді не істеймін? "
2622,2622,44,"I've misplaced my password, how can I retrieve it?","Парольді жоғалттым, оны қалай қалпына келтіре аламын? "
2623,2623,44,I'm having trouble accessing my account due to a forgotten password.,Мен парольді ұмытып кеткендіктен тіркелгіме кіруде қиындықтар бар. 
2624,2624,44,Is there a way to recover or reset a lost password for this service?,Бұл қызмет үшін жоғалған парольді қалпына келтіру немесе қайта орнатудың жолы бар ма? 
2625,2625,44,How can I regain access if I've lost my login details?,"Мен кіру параметрлерімді жоғалтқан соң, қалай қосылымды қалпына келтіре аламын? "
2626,2626,44,Please guide me on resetting the password for this account.,Бұл тіркелгі үшін парольді қайта орнатуды үйреніңіз. 
2627,2627,44,"I can't seem to log in with the password that I remember, what could be the issue?","Мен есімде болған парольмен кіре алмаймын, не мәселе болуы мүмкін? "
2628,2628,44,Where can I go to get help with resetting my password?,Парольді қайта орнату үшін қайдан көмек алуға болады? 
2629,2629,44,What is the process for retrieving a forgotten password?,Ұсталған парольді қалпына келтіру процесі қандай? 
2630,2630,44,How long does it take to recover a forgotten password?,Ұсталған парольді қалпына келтіру үшін қанша уақыт қажет? 
2631,2631,44,Can someone help me retrieve or reset my lost password please?,Кімдер маған жоғалған парольімді қалпына келтіруге көмектесе алады? 
2632,2632,44,The app keeps rejecting any attempt at logging in using an incorrect passcode.,"Қолданба дұрыс емес парольді қолдана отырып, кіруді бас тартуда. "
2633,2633,44,My login credentials are not working.,Менің кіру куәлігім жұмыс істемейді. 
2634,2634,44,"I need to change my password, can you guide me through?","Парольді өзгертуім керек, мені жетелесеңіз? "
2635,2635,44,The app is asking for a code that I don't know.,Қолданба мен білмейтін кодты сұрайды. 
2636,2636,44,I never set up a password and now I am locked out of the app.,"Мен парольді ешқашан орнатып көрмедім, қазір қолданбадан тыс қалдым. "
2637,2637,44,Why does it keep saying that an incorrect passcode was entered?,Неге ол дұрыс емес пароль келтірілген деп айтар? 
2638,2638,44,What steps should I follow if I want to reset my password?,Парольді қайта орнату үшін қандай қадамдарды орындау керек? 
2639,2639,44,How can I recover a lost password for the app login screen?,Қолданбаға кіру экранның жоғалған паролін қалай қалпына келтіре аламын? 
2640,2640,44,I'm having trouble logging into the app as I have forgotten the code. What are the options available for me now?,"Қолданбаға кіру қиын, себебі кодты ұмыттым. Қазір қандай мүмкіндіктер бар? "
2641,2641,44,Please provide guidance on resetting a lost or forgotten password.,Жоғалған немесе ұмытылған парольді қайта орнату туралы нұсқаулар беріңіз. 
2642,2642,44,Can you please assist me in retrieving or resetting my lost code for accessing the app?,Қолданбаға кіру үшін жоғалған кодымды қалпына келтіруге көмектесе аласыз ба? 
2643,2643,44,What is the process of recovering a misplaced passcode?,Қателескен парольді қалпына келтіру процесі қандай? 
2644,2644,45,"Is it common for payments to remain in a ""pending"" state for an extended period of time?","Төлемдер ұзақ уақыт ""жұмсақталған"" күйде қалып отыру ортақ ма? "
2645,2645,45,"I have multiple purchases that are showing up as ""pending"", what's going on with them?","Менде бірнеше сатып алулар бар, олар ""жұмысқа тұр"", не болып жатыр? "
2646,2646,45,"Can you explain when exactly does a ""pending"" status change to a ""cleared"" one?","""Жалған"" мәртебе ""жойылған"" мәртебеге қашан ауысады? "
2647,2647,45,"What steps should I take if my payment is stuck in the ""pending"" stage for too long?","Егер төлемім ""жұмсақталған"" кезеңде ұзақ уақыт тұрып қалса, қандай қадамдар жасауым керек? "
2648,2648,45,What does it mean when a transaction shows up as pending on your account?,Сіздің шотыңызда транзакция басталғанын білдіргенде не деген мағынаны білдіреді? 
2649,2649,45,"My recent purchase shows up as a ""pending"" charge on my account; when can I expect it to clear?","Соңғы сатып алуым менің шотымда ""жұмылдап тұрған"" төлем ретінде көрсетіледі; оны қашан өтейін деп күте аламын? "
2650,2650,45,"Is there a way to speed up the process for getting these payments out of ""pending"" status and into the completed category?","Бұл төлемдерді ""жұмыста тұрған"" күйінен аяқталған категорияға шығару процесін жеделдетудің бір жолы бар ма? "
2651,2651,45,"My card payment has yet to be cleared, how much longer do you think this might take?",Менің картама төлейтін ақшамды әлі төлемеу керек. Бұл қанша уақытқа созылады? 
2652,2652,45,Why does this one purchase have a pending status when others don't?,"Неге басқалар жоқ болса, бұл бір сатып алудың кезекті мәртебесі бар? "
2653,2653,45,How long does it typically take for a pending transaction to clear on my account?,Менің шотымда операцияның аяқталуына қанша уақыт кетеді? 
2654,2654,45,"My transaction is still in a pending status, how long should I wait?","Менің операциям әлі де күтуде, қанша уақыт күтуім керек? "
2655,2655,45,I'm concerned about why my card payment is taking so long to process.,Мен картаның төлемін неге өңдеуге соншалықты ұзақ уақыт кетеді деп уайымдадым. 
2656,2656,45,What happens if my card payment remains in a pending state indefinitely?,Егер картамен төлемді өтеу мерзімі белгісіз болса не болады? 
2657,2657,45,"Why is there always such a delay with processing payments and removing them from the ""pending"" status?","Неге төлемдерді өңдеу және оларды ""жұздау"" мәртебесінен шығару кезінде әрдайым осындай кешіктірмелер болады? "
2658,2658,45,"I need assistance with an ongoing problem- my purchase remains ""pending"" after several days.","Мен бір проблемамен көмекке мұқтажмын. Сатып алуым бірнеше күннен кейін ""жұмсақтап"" тұр. "
2659,2659,45,How long does it take for pending transactions to go through?,Алынған операцияларды орындау үшін қанша уақыт қажет? 
2660,2660,45,What happens if my payment remains in pending status for too long?,Егер менің төлемім тым ұзақ уақыт күтуде болса не болады? 
2661,2661,45,Can I cancel a pending payment on my card?,Картамдағы төлемді аттап тастай аламын ба? 
2662,2662,45,Why do some payments take longer to clear than others?,Неге кейбір төлемдерді төлеуге басқаларға қарағанда ұзақ уақыт кетеді? 
2663,2663,45,Is it possible for a payment to be declined after being in pending status for too long?,Төлемнің ұзақ уақыт күту жағдайында болғаннан кейін қабылданбауы мүмкін бе? 
2664,2664,45,What should I do if I have a payment stuck in pending status for an extended period of time?,"Егер ұзақ уақыт бойы төлемнің күту жағдайында тұрып қалсам, не істеуім керек? "
2665,2665,45,Why do some purchases show up as authorized immediately but still remain in pending status on my account?,"Неге кейбір сатып алулар бірден рұқсат етіліп, бірақ менің шотымда әлі де күтуде? "
2666,2666,45,"Do different types of transactions (online vs. in-person) have different processing times resulting in varying lengths of time spent in the ""pending"" stage?","Транзакциялардың әртүрлі түрлері (онлайн және жеке) әртүрлі өңдеу уақытын иеленуі, нәтижесінде ""жұмыста тұрған"" кезеңде әртүрлі уақыт өткізіледі ме? "
2667,2667,45,How can I keep track of which purchases are still waiting to process and which ones have already cleared?,Қай сатып алуларды әлі өңдеуді күтіп тұрған және қайларын қазірдің өзінде тазалағандары туралы қалай бақылауға болады? 
2668,2668,45,How long does the 'pending' status usually last for card payments?,"Карта төлемдері үшін әдетте ""жұмысқа тұрған"" мәртебе қанша уақытқа созылады? "
2669,2669,45,Why has my recent purchase not gone through yet and remains in a pending state?,Неге менің соңғы сатып алуым әлі орындалмаған және күтуде тұрған күйінде қалды? 
2670,2670,45,Why is my payment taking so long to process?,Неге менің төлемімді өңдеуге соншалықты уақыт кетеді? 
2671,2671,45,How can I check the status of a pending payment?,Төлемнің жай-күйін қалай тексеру керек? 
2672,2672,45,Is there anything I can do to speed up the processing of my payment?,Төлемді жеделдету үшін ештеңе істей аламын ба? 
2673,2673,45,What are some common reasons for a payment to be stuck in pending status?,Төлемнің күту жағдайында тұрып қалуының кейбір жалпы себептері қандай? 
2674,2674,45,Can you provide an estimated timeframe for when my pending payment will be processed and completed?,Менің өтетін төлемімнің аяқталуы мен қайталануы туралы болжамды мерзімді бере аласыз ба? 
2675,2675,45,What should I do if I think there's an issue with a recurring or scheduled payment that's stuck in 'pending'?,"Егер мен қайталанушы немесе жоспарланған төлемнің ""жұмыста"" тұрғанын ойласам не істеуім керек? "
2676,2676,45,"My recent purchase is still showing as pending, when will it be completed?","Менің соңғы сатып алуым әлі де күтілуде, ол қашан аяқталады? "
2677,2677,45,Why are some of my payments processing quickly while others remain in a pending state for days or even weeks?,"Неге кейбір төлемдері тез, ал басқалары бірнеше күн, тіпті апта бойы күтуде? "
2678,2678,45,How can I check the status of all the payments that are currently listed as 'pending' on my account?,"Қазіргі уақытта менің шотымда ""жұмыста тұрған"" ретінде көрсетілген барлық төлемдердің жай-күйін қалай тексеруге болады? "
2679,2679,46,Can someone help me understand why my recent ATM transaction is still showing up as pending in my account history.,Неге менің соңғы банкомат операциясымды әлі күнге дейін тіркелімде көрсетіп жатыр? 
2680,2680,46,"Is there any reason why an approved and completed ATM transaction would still display as ""pending"" on an account statement?","Банкоматқа бекітілген және аяқталған транзакция әлі де шотта ""жұмыста"" болып көрінеді ме? "
2681,2681,46,"What should I do if a withdrawn amount remains poised or marked as ""pending"" on the banking app even after it has been processed by the bank system?","Банктік жүйе арқылы өңделгеннен кейін де, банктік қосымшада шығарылған сома қалыпты немесе ""жұмыста"" деп белгіленсе не істеу керек? "
2682,2682,46,"I'm waiting for my cash withdrawal to go through, how long will it take?","Мен ақшаны алуды күтіп тұрмын, қанша уақыт кетеді? "
2683,2683,46,The ATM gave me the money but the app says that the transaction is still pending.,"Банкомат маған ақша берді, бірақ қосымша транзакция әлі де күтілуде дейді. "
2684,2684,46,The machine did not dispense money when i tried withdrawing. The transaction status is 'pending'. What to do now?,"Мен ақшаны алып тастауға тырысқан кезде машина ақша бермейді. Транзакция жағдайы ""жұмыста"". Енді не істеуге болады? "
2685,2685,46,Why does a cash withdrawal take so long to process?,Неге ақшаны алуды өңдеуге соншалықты уақыт кетеді? 
2686,2686,46,How can I cancel a pending cash withdrawal transaction?,Қалай күтімге түсетін ақшаны қайтарып алуды тоқтата аламын? 
2687,2687,46,What happens if I get charged for a failed ATM transaction that's still showing as pending?,Егер банкоматпен жасалмаған операция үшін айыппұл алсам не болады? 
2688,2688,46,I'm seeing a cash transaction as pending that I didn't make. What should I do next?,Мен жасамаған ақшалай транзакция күтіп тұр. Енді не істеуім керек? 
2689,2689,46,What happens if an ATM withdrawal remains in a pending status indefinitely?,Егер банкоматтан ақша алу белгісіз уақытқа дейін жалғаса берсе не болады? 
2690,2690,46,Is there any way to cancel or reverse the processing of a pending ATM transaction?,АТМ-да жүргізіліп жатқан операцияны тоқтату немесе кері қайтарудың қандай да бір жолы бар ма? 
2691,2691,46,Can you explain why I'm unable to withdraw money from the ATM despite having available funds and no current loans or debts?,"Қарыздар мен қарыздар жоқ, бірақ ақшаны банкоматтан ала алмайтын себебімді түсіндіре аласыз ба? "
2692,2692,46,Why is the withdrawal still not showing up on my account?,Неге менің есебімнен қайтару әлі де көрсетілмейді? 
2693,2693,46,What should I do if my ATM transaction is still pending after several days?,"Егер банкоматпен операция жасамасам, не істеуім керек? "
2694,2694,46,Can you cancel a pending cash withdrawal if the transaction was declined by the machine?,"Егер машина транзакцияны бас тартса, сіз күтілетін ақшаны қайтарып ала аласыз ба? "
2695,2695,46,I need assistance with understanding why some of my transactions are in 'pending' status.,"Менің кейбір транзакцияларыма неге ""жұмыста"" екенін түсінуге көмек қажет. "
2696,2696,46,When will my cash withdrawal be finalized?,Ақшамды қай кезде алуды аяқтамақпын? 
2697,2697,46,How long does it take for a cash withdrawal to process?,Ақшаны алуды өңдеуге қанша уақыт кетеді? 
2698,2698,46,Why is my account showing a different balance than what I withdrew in cash?,Неге менің шотымдағы ақша ақша мен ақшадан өзгеше? 
2699,2699,46,Does the amount of time it takes for a withdrawn amount to clear vary between banks?,Алып кеткен сомаларды өтеу үшін банктер арасында уақыт әртүрлі ме? 
2700,2700,46,How long does it usually take for a cash withdrawal to show up in my account?,Менің шотымда ақшаны алу қанша уақытқа созылады? 
2701,2701,46,How can I cancel a pending cash withdrawal transaction on my account?,Мен өз шотымдағы ақшаны алуды тоқтата аламын ба? 
2702,2702,46,Why do some ATM withdrawals take longer to clear than others?,Неге кейбір банкоматтан ақша алуды басқаларға қарағанда ұзақ уақыт қажет етеді? 
2703,2703,46,Is there any way to speed up the processing time for a pending cash withdrawal?,Ағымдағы ақшаны алуды жеделдетудің қандай да бір жолы бар ма? 
2704,2704,46,What happens if a pending cash withdrawal is cancelled or declined by the bank?,Егер банктің ақшаны алуды тоқтата немесе бас тартқан жағдайда не болады? 
2705,2705,46,Can I dispute a charge for a pending cash withdrawal that I did not receive from an ATM?,Банкоматтан алмаған ақшаны алу үшін айыппұлды талап ете аламын ба? 
2706,2706,46,"How often do ATM transactions get stuck in ""pending"" status and why does this happen?","Банкомат операциялары қанша рет ""жұмыста"" қалып жатады және неге бұл орын алады? "
2707,2707,46,Why is my cash withdrawal transaction still not showing on my statement?,Неге менің ақшаны алу операциясымды есептік жазбама түсірмеймін? 
2708,2708,46,"The money I withdrew from the ATM is not showing up in my account, what's going on?","Банкоматтан алған ақшам менің шотымда жоқ, не болып жатыр? "
2709,2709,46,"My account shows that a cash withdrawal was made, but I haven't taken out any money yet.","Менің шотымнан ақшаны алып тастағаны көрінеді, бірақ мен әлі ақша алып шықпадым. "
